"","FECHA","PRECIO","DEMANDA","HIDRÁULICA","TURBINACIÓN BOMBEO","NUCLEAR","CARBÓN","DIÉSEL","TURBINA DE GAS","TURBINA DE VAPOR","CICLO COMBINADO","EÓLICA","SOLAR FOTOVOLTAICA","SOLAR TÉRMICA","OTRAS RENOVABLES","COGENERACIÓN","RESIDUOS NO RENOVABLES","RESIDUOS RENOVABLES","GENERACIÓN TOTAL"
"135",2011-05-15,29.7829166666667,582278.371,76799.756,5751.977,104909.587,18025.695,9073.835,1058.997,5912.931,50448.42,234819.651,26831.555,7526.301,10221.027,73196.461,2091.306,1639.809,628269.305
"136",2011-05-16,47.4495833333333,703877.906,107321.924,11041.741,95801.922,44695.323,8934.008,837.832,7798.914,139795.14,140998.285,26621.297,4474.827,9366.328,88698.399,1713.5485,1338.9665,689400.331
"137",2011-05-17,51.75625,720286.735,92740.894,5128.088,115197.748,114633.889,8895.61,1123.745,8208.386,156991.488,88016.989,23328.824,3254.232,9459.817,87924.449,1145.669,701.137,716711.78
"138",2011-05-18,50.6916666666667,733284.81,82612.267,2390.9,120569.875,111701.741,8880.661,1568.069,7840.307,155666.83,137134.965,17245.276,988.383,9488.268,89996.369,2111.79,1568.582,749726.236
"139",2011-05-19,49.75,730295.799,91319.053,3216.924,120764.794,133935.528,8546.645,2320.104,7310.194,171811.496,83606.426,17129.996,1344.317,9650.803,90024.245,2133.372,1610.396,744689.102
"140",2011-05-20,51.2395833333333,718021.058,90106.087,1383.809,108041.217,140584.167,8917.292,1730.254,7375.809,187762.563,49331.215,25769.458,5234.305,10188.925,90485.208,2085.047,1585.528,730543.465
"141",2011-05-21,51.4245833333333,642166.588,79860.891,61.312,97489.679,132741.438,8552.59,1578.172,7319.021,153169.302,33382.033,28335.182,8293.245,9653.022,73898.813,2118.447,1635.006,638049.87
"142",2011-05-22,48.9883333333333,580824.463,71898.275,1008.334,106487.859,91526.835,8313.446,652.072,5901.172,102088.379,81500.098,27634.081,7658.756,9550.115,73304.833,2100.4785,1623.7865,591210.474
"143",2011-05-23,52.1483333333333,721325.51,83254.144,1814.072,113473.46,130770.2,9203.513,2176.94,8042.176,171890.445,66953.784,28764.237,8178.228,9415.703,88092.911,1905.6355,1597.4555,725496.958
"144",2011-05-24,49.5004166666667,751955.009,74839.167,978.838,120497.276,131917.398,9468.118,1964.626,8159.342,168456.4,112581.012,29283.025,8910.306,9708.951,87507.314,1965.035,1607.246,767806.573
"145",2011-05-25,51.7379166666667,763354.593,77814.504,4526.508,120465.898,131837.952,9239.927,2224.844,8283.496,197192.198,77898.648,27440.687,7463.695,9586.472,86621.304,2008.192,1596.62,764164.249
"146",2011-05-26,51.8775,768988.409,78156.776,7570.017,120723.166,133340.829,9284.64,2657.154,7952.826,199402.69,93948.004,19567.495,1442.126,9435.881,87991.422,1815.449,1604.427,774856.955
"147",2011-05-27,48.5975,753573.979,83497.801,2665.884,113424.584,124436.274,9580.389,2538.625,8007.8,175354.174,131564.823,19465.937,4036.843,10155.661,90273.101,2157.8155,1633.7225,778758.556
"148",2011-05-28,50.3516666666667,660433.754,68945.983,806.767,115228.204,120798.457,9562.972,1391.551,7474.309,148987.267,64659.392,25935.509,6035.181,10279.369,74216.409,2066.786,1631.959,657982.028
"149",2011-05-29,50.1708333333333,599687.364,59154.538,1148.854,124650.337,96596.112,9738.934,594.842,6202.085,123402.384,60435.544,23206.711,6673.837,10065.88,72715.253,1999.149,1615.826,598161.893
"150",2011-05-30,50.8991666666667,719798.783,78445.88,1790.089,127150.563,112655.854,9906.092,1080.606,5384.1,200875.446,66955.719,19979.856,3338.586,9596.849,88916.494,2129.249,1594.294,729763.665
"151",2011-05-31,46.4516666666667,740148.281,67440.783,742.522,128566.761,106947.599,10040.985,1715.448,6277.659,159213.875,167042.769,22985.96,5666.51,9238.467,90741.072,2176.8355,1624.9955,780385.698
"152",2011-06-01,43.37125,736507.708,62049.007,3096.142,129470.509,100198.21,9715.96,2069.853,6552.221,78254.347,246373.741,26023.575,7130.707,9641.2,90154.885,2883.763,1968.428,775545.095
"153",2011-06-02,41.3770833333333,731586.418,64182.138,7151.063,115693.868,91695.265,9556.995,1613.867,6417.879,78323.417,241636.477,26140.791,8686.865,9522.308,90541.574,2987.789,2143.681,756253.574
"154",2011-06-03,46.97875,728179.392,73133.975,5847.851,126547.177,111315.932,9931.777,1394.367,6340.212,142250.921,125083.617,24749.858,8191.861,9768.701,91619.716,3058.7565,2164.2265,741359.995
"155",2011-06-04,50.2670833333333,650939.745,67169.255,1177.633,157132.293,117787.632,9789.964,1019.942,5698.439,120850.905,73878.355,25098.566,8161.062,9526.599,74039.346,3048.9845,2154.6545,676500.313
"156",2011-06-05,46.9545833333333,593263.936,64962.665,738.206,168312.01,102065.07,9549.195,964.822,5020.647,90227.903,60001.672,25242.419,6942.192,9265.649,74022.858,2946.4425,2090.1065,622315.181
"157",2011-06-06,48.18625,717827.573,72330.154,5455.819,176615.137,131916.316,9821.065,1935.331,5975.816,162961.034,61008.351,17156.803,1841.708,9495.466,89327.336,2823.059,2038.268,750662.867
"158",2011-06-07,46.0933333333333,729124.244,69150.827,3828.392,177352.168,98127.46,9933.595,1453.71,6199.885,149245.38,119862.411,17761.929,2843.878,8920.936,89480.686,2359.0165,1884.5995,758365.787
"159",2011-06-08,49.1308333333333,726958.595,78418.298,3567.715,176129.115,90752.231,9784.599,1104.231,6128.039,161650.064,101003.002,25157.369,7415.941,8409.831,90854.131,2670.3515,2157.5515,765163.812
"160",2011-06-09,51.2479166666667,726197.136,75917.459,3786.273,178427.586,108954.143,9921.706,1162.173,5684.42,198322.636,44046.071,25235.262,5211.256,8460.502,90414.219,2697.2215,2163.3395,760365.088
"161",2011-06-10,49.4495833333333,729081.802,74990.283,2752.165,178208.811,98299.064,10127.015,1037.906,6046.567,187159.434,64823.92,25129.292,7219.603,8973.451,90309.196,2862.872,2334.149,760236.012
"162",2011-06-11,50.5458333333333,651720.476,73306.758,5443.918,176248.529,86225.187,9860.436,1223.546,4635.701,145657.817,31388.405,26753.814,7539.361,9796.798,74373.09,3237.0305,2460.3235,658113.742
"163",2011-06-12,50.4204166666667,597597.064,67077.89,2966.009,165346.548,51321.143,9611.474,621.791,4167.785,103745.945,58550.95,28668.045,8930.866,9649.933,72751.191,4038.05,2466.935,589877.462
"164",2011-06-13,49.835,709296.451,84042.039,5413.376,153763.098,48637.329,9717.831,1432.857,5022.529,173896.671,82768.038,29363.388,9742.283,9294.942,87324.026,3971.359,2462.552,706813.982
"165",2011-06-14,52.2879166666667,765953.762,76994.187,5330.922,153900.568,103420.978,10096.207,1443.514,5310.656,240600.427,43227.958,30150.902,10198.782,9237.032,87418.455,4330.2105,2477.6745,784113.639
"166",2011-06-15,52.7716666666667,781388.47,68496.946,808.233,153728.789,116940.591,10217.848,2040.96,5129.6,233618.284,58963.057,30047.411,10496.092,9089.411,85870.945,4180.576,2472.17,792075.913
"167",2011-06-16,51.7325,781068.19,73201.703,3745.779,153801.842,109624.625,10399.143,1917.352,6486.403,233316.862,68432.184,28001.997,10100.141,8998.416,86084.094,4277.1065,2483.4365,800834.775
"168",2011-06-17,51.7533333333333,775007.178,68050.079,581.317,153862.203,99666.612,10314.166,2050.317,5562.612,205418.284,117821.571,29054.092,9854.589,9204.626,87726.585,4113.853,2420.96,805667.411
"169",2011-06-18,49.4508333333333,689770.13,64930.279,1473.963,154260.362,56100.002,10240.606,1597.011,5381.61,131653.226,131758.417,29898.765,10706.725,9023.122,70776.145,3332.9335,2454.0425,683549.483
"170",2011-06-19,51.7,619463.751,64414.369,2431.116,154552.423,55038.167,10116.096,947.573,5109.818,145125.367,41023.549,29861.008,10492.329,9113.219,70894.702,3337.786,2436.827,604856.721
"171",2011-06-20,51.8725,771419.095,77475.429,8049.861,154114.422,108753.504,10363.289,2479.869,7038.072,236454.34,53893.569,28941.262,10173.711,9210.105,84891.541,3285.2095,2421.4085,797507.749
"172",2011-06-21,53.1429166666667,807857.306,73516.045,2764.406,154054.081,125716.412,10468.284,3451.975,7091.6,258817.454,65237.513,27441.73,9375.175,9142.806,85214.488,3405.5715,2412.1205,838075.004
"173",2011-06-22,52.5208333333333,807255.011,60990.758,102.47,153903.895,130163.82,10832.695,4205.616,7155.31,247406.686,86179.638,28725.342,8600.454,9187.371,86488.951,3434.974,2416.199,839742.079
"174",2011-06-23,50.9966666666667,758158.685,60728.914,330.903,154182.984,93158.206,10786.298,2897.534,6438.388,193916.449,94949.858,29287.868,9166.374,9535.31,86825.08,3428.837,2437.474,758031.899
"175",2011-06-24,47.195,732479.822,70568.854,3297.632,154259.076,84092.449,10617.058,2172.817,5535.324,163526.289,118708.515,28512.933,9576.774,9677.534,86201.986,3479.839,2467.051,752655.779
"176",2011-06-25,52.7358333333333,706602.281,70976.102,2960.346,153770.697,79379.964,10533.508,1672.626,5487.87,159422.125,94951.081,29487.881,9222.836,9576.37,69958.055,3674.5175,2443.6615,703488.191
"177",2011-06-26,51.9175,659247.698,63876.748,2159.861,153599.766,83373.074,10169.169,1228.547,4656.115,134072.375,86463.687,28342.949,7164.556,9376.313,67266.647,3862.103,2402.317,657976.885
"178",2011-06-27,53.145,819452.163,70977.06,4436.99,153521.384,121343.903,10563.499,2502.094,6768.187,237641.599,107414.279,28237.803,7910.533,9050.863,81164.161,3356.391,2388.831,847245.426
"179",2011-06-28,55.00875,840966.746,58133.473,2380.296,153177.191,142436.152,10350.004,3065.247,7846.613,232487.799,108080.931,28494.289,8522.503,8920.086,81307.375,3416.8715,2394.1205,850983.574
"180",2011-06-29,49.385,831145.953,53409.766,1177.921,153460.742,123815.349,10613.031,3225.044,7559.787,164471.006,206258.935,27088.04,8764.544,8854.055,81650.152,3235.7055,2378.5175,855933.546
"181",2011-06-30,48.4483333333333,822543.674,66833.884,4145.156,153860.172,105558.382,10593.499,3436.931,7916.752,181851.761,181884.425,28060.567,7787.278,9243.354,83795.841,3184.6365,2176.4095,850298.058
"182",2011-07-01,54.4104166666667,815518.981,79706.89,5944.178,153554.404,121316.751,10496.49,3589.026,8410.268,228216.162,101071.253,24669.287,3595.884,9303.136,83660.42,3042.1885,2377.3825,838918.17
"183",2011-07-02,55.3679166666667,734509.813,64376.897,2193.549,150199.081,128469.78,10585.751,2883.816,7945.61,201222.383,53674.518,27057.028,6233.862,9789.642,68271.263,3038.9295,2410.3305,738314.777
"184",2011-07-03,52.0854166666667,654919.438,43825.318,991.018,151958.674,120694.369,9758.414,2135.675,5517.901,112093.073,108234.93,21381.147,4645.183,10154.953,67484.924,2804.077,2320.479,663962.269
"185",2011-07-04,54.4445833333333,769975.586,49305.473,3117.925,152415.817,157444.172,10155.591,3766.186,7248.896,196190.349,77077.549,28766.028,8125.979,10199.605,84424.347,2782.209,2129.763,793115.992
"186",2011-07-05,54.3266666666667,811716.993,49349.679,860.99,152272.639,178578.498,10062.741,3440.032,6648.746,229686.61,65507.076,29720.554,9417.019,10154.201,83898.854,2792.3775,2111.8385,834472.444
"187",2011-07-06,52.55,825209.308,49505.211,1103.599,152266.177,179267.461,10322.341,3137.769,7133.742,203251.981,106951.057,30218.442,9902.824,10324.284,83314.854,2938.081,2233.598,851845.317
"188",2011-07-07,52,810750.499,47349.768,598.156,152346.608,174070.327,10351.153,3045.168,7224.028,178508.67,124685.336,30774.292,10365.53,10333.128,85128.486,3068.156,2334.399,840160.258
"189",2011-07-08,51.5291666666667,801231.461,55139.652,2362.753,152588.933,170996.901,10154.13,2993.793,6641.883,179950.523,106304.125,30024.445,10511.372,10286.202,86126.268,3033.1585,2342.3015,829432.376
"190",2011-07-09,52.8545833333333,717117.034,52404.79,4400.636,152191.439,159828.442,10313.777,2718.286,6014.41,151707.766,48720.413,28405.917,10181.676,10197.05,70146.386,2906.729,2301.072,712409.963
"191",2011-07-10,50.7320833333333,649712.723,52701.614,6054.252,152134.045,136543.676,9911.571,2349.355,5232.958,94454.532,63213.317,28583.176,9052.246,9737.867,68849.593,2950.266,2329.926,644070.389
"192",2011-07-11,53.1291666666667,803303.511,61597.71,3669.367,152158.16,171245.925,10686.835,4543.867,6865.179,206721.151,75029.348,28590.794,8959.978,9453.147,84552.698,2970.2715,2277.5205,829304.391
"193",2011-07-12,52.7766666666667,822854.465,51656.571,2708.388,152006.715,167796.005,10823.508,3586.557,7417.94,188998.569,134597.027,23361.142,8369.765,9551.946,84220.282,2843.097,2251.995,850170.258
"194",2011-07-13,49.8541666666667,795703.99,54962.145,1245.496,153013.222,158083.713,10782.114,3062.543,7024.113,128932.081,173755.658,28329.525,9450.919,9579.509,85855.936,2806.6255,2262.0065,829120.494
"195",2011-07-14,52.1354166666667,787722.488,57002.251,1223.429,153097.524,171926.83,10336.752,2684.324,6853.054,165920.738,79951.359,28739.614,9957.263,9046.455,87087.509,2615.8845,2268.8835,788686.498
"196",2011-07-15,53.45625,794878.159,59995.325,1779.58,152197.554,183598.201,10378.945,2765.108,7608.877,185605.918,62605.517,28407.808,9253.15,8952.628,87257.488,2583.243,2213.412,805177.402
"197",2011-07-16,52.6054166666667,716612.864,51819.234,562.991,151153.751,158972.759,10342.726,2318.593,6454.972,113444.56,96707.982,29079.832,9402.881,9420.87,69833.407,2772.42,2282.361,714541.43
"198",2011-07-17,41.7725,644718.388,45957.361,5352.886,147711.215,90923.21,10059.523,2341.42,6597.202,60686.27,169361.905,28364.293,9951.966,9400.556,69995.637,2815.667,2313.291,661804.444
"199",2011-07-18,53.155,759632.227,53976.028,4909.45,151849.632,140611.618,10595.829,2927.579,8178.964,141496.443,113063.134,27986.602,10147.81,9456.707,86019.338,2874.352,2290.62,766354.698
"200",2011-07-19,47.7625,778794.244,54692.471,5893.507,151919.658,110356.534,10757.132,3186.243,8083.589,129055.201,189414.401,28359.849,9168.099,9480.707,86782.087,2986.613,2319.514,802430.799
"201",2011-07-20,50.1966666666667,779200.715,53263.037,4522.892,152287.733,152576.838,10568.341,3094.525,8434.825,183797.099,85178.785,29663.824,10772.977,9400.315,87700.809,2917.1235,2324.2605,796476.267
"202",2011-07-21,49.5366666666667,794634.04,51128.797,2669.59,154351.002,159249.734,10650.905,3735.407,8675.999,186175.872,101577.513,28275.206,10478.4,9542.305,88201.323,2986.059,2286.433,819955.135
"203",2011-07-22,47.71875,777917.506,48518.394,6067.326,160177.895,154684.924,10559.819,2465.324,8427.542,131256.6,150407.452,26020.683,8967.209,10679.04,89387.145,3002.3905,2316.7255,812909.503
"204",2011-07-23,48.3891666666667,683024.571,55248.3,7806.626,161596.93,84178.689,10010.645,2396.503,7544.208,99491.712,139257.496,27163.543,8474.057,10634.794,72171.374,3019.321,2338.754,691305.273
"205",2011-07-24,45.6395833333333,612801.585,48386.575,3104.964,161589.328,64032.934,9976.413,1945.998,6650.668,74522.117,136758.719,27243.197,9280.582,10723.273,70517.279,2962.6755,2276.5485,629943.813
"206",2011-07-25,50.5316666666667,705686.231,55066.981,5073.16,161351.151,113096.51,10775.397,3271.319,8181.546,148215.548,101259.03,27556.572,10363.038,10617.009,82559.494,2784.0885,2139.7885,742285.509
"207",2011-07-26,50.91875,785359.753,58538.709,1938.127,161145.238,142508.611,10855.436,3173.982,8201.94,202292.971,94502.165,26578.21,10628.867,10615.871,85785.944,2751.8805,2124.2225,821617.05
"208",2011-07-27,47.78625,789031.475,55954.464,1749.716,160960.844,153887.506,10813.084,3980.184,8661.444,150414.716,143141.977,27375.61,9939.698,10643.367,85244.569,2673.1865,2222.4745,827634.689
"209",2011-07-28,46.9283333333333,791079.589,59420.653,5866.061,160651.903,159067.516,10879.027,4375.966,8466.677,154394.436,141103.351,26611.892,10226.827,10843.47,86343.44,2729.4065,2219.2105,843173.469
"210",2011-07-29,50.7045833333333,784435.73,53990.363,3230.603,161030.697,164102.916,10812.907,4385.275,8303.689,184922.149,91604.462,26762.089,9691.09,11147.244,87269.224,2854.0175,2308.5375,822386.098
"211",2011-07-30,50.1545833333333,692132.78,41936.913,1842.323,167052.439,126005.574,10510.067,3306.426,6975.718,119122.694,119709.745,27476.554,9590.402,10999.598,71620.88,3020.3485,2383.9365,721525.949
"212",2011-07-31,49.83125,620909.33,45147.433,3595.548,168239.274,119073.464,9949.041,2549.148,5743.187,100232.726,56455.687,27972.37,8953.421,10825.829,70210.632,3068.582,2383.358,634373.011
"213",2011-08-01,51.7079166666667,750733.286,57960.993,7012.953,168172.939,149794.371,10100.233,4591.613,6251.853,157093.884,103072.419,21514.357,2187.957,10807.772,69311.827,2943.643,2265.821,773052.978
"214",2011-08-02,52.2025,755284.354,65134.948,6255.52,164266.175,155963.815,10253.977,4407.717,6466.241,169265.598,80782.359,24384.307,4935.812,10202.443,70255.982,2953.759,2227.655,777727.161
"215",2011-08-03,54.71875,762726.847,57913.503,5167.508,164132.642,148630.702,10279.462,3975.93,6797.343,220281.652,37885.667,28572.965,8739.014,10793.128,71029.279,2999.1465,2357.9495,779526.225
"216",2011-08-04,53.08375,775525.841,50763.618,2688.53,164115.955,157297.271,10174.549,3400.46,7100.534,210190.371,57307.977,28585.985,10082.508,10860.468,69794.25,2732.513,2263.736,787328.88
"217",2011-08-05,52.7279166666667,774415.231,55237.255,5275.493,163916.096,136877.289,9621.184,3627.519,6756.472,224114,63067.791,23975.076,7098.84,10840.402,69128.185,2818.2435,2254.1935,784578.816
"218",2011-08-06,48.895,698976.983,52542.757,3761.089,164198.767,79967.265,9909.699,2919.587,5985.214,130157.27,143121.005,26940.041,8200.858,11001.121,67381.736,2850.587,2248.882,711158.127
"219",2011-08-07,51.4033333333333,638554.476,54891.426,4647.214,167746.976,59750.245,9988.195,2947.299,6027.778,108738.391,96968.45,28423.65,9752.768,10819.414,66509.842,2963.018,2270.738,632417.663
"220",2011-08-08,49.8429166666667,748381.299,57654.812,5203.389,169197.189,95737.731,10536.516,2579.717,7923.678,158320.667,124976.946,28437.886,10532.389,10288.811,67529.716,2832.0585,2235.9575,753958.2
"221",2011-08-09,47.4341666666667,753563.773,50122.65,2357.786,173202.014,106061.647,10263.883,2645.045,8510.233,123785.678,184728.792,27575.493,9364.539,10743.848,66458.985,2818.0575,2226.4275,780836.777
"222",2011-08-10,47.6554166666667,757400.021,54391.614,6462.315,174350.922,123570.213,10135.845,2837.294,8398.809,145622.264,136031.548,27280.167,8037.813,10810.406,67814.182,2520.463,1960.81,780197.255
"223",2011-08-11,53.26125,765068.42,54697,4846.438,174013.684,144939.185,10128.194,2800.803,7643.959,169617.812,94001.357,27591.832,7229.92,10047.804,67301.924,2457.3545,2028.2375,779317.016
"224",2011-08-12,52.9345833333333,758084.747,46281.699,6441.372,172805.337,149400.704,10275.32,2533.637,7686.043,181320.539,87977.395,23116.683,4493.375,10145.751,68414.099,2829.7595,2246.7375,775940.231
"225",2011-08-13,54.1491666666667,680443.806,45535.859,3510.805,173721.131,142544.842,10107.926,2460.866,6537.563,148034.415,44606.338,26023.159,7445.433,10564.814,65363.57,2847.891,2232.692,691510.88
